State,Week,Salesforce,Email,Website,TV,Meta,Instagram,Influencer,Year,Month,Quarter,Week_Number,Month_End,Quarter_End,Festival,Holiday,Sales
Arunachal Pradesh,2024-10-07,97,4331,4373,85,346208,300352,0,2024,10,4,41,False,False,1,1,258
Arunachal Pradesh,2024-10-14,173,7585,17216,57,591119,77978,4,2024,10,4,42,False,False,1,1,243
Arunachal Pradesh,2024-10-21,346,1262,13586,67,156673,234222,6,2024,10,4,43,False,False,1,1,262
Arunachal Pradesh,2024-10-28,178,3283,28839,108,143049,201537,4,2024,10,4,44,True,False,1,1,314
Arunachal Pradesh,2024-11-04,256,2995,23654,61,545515,91306,1,2024,11,4,45,False,False,1,1,242
Arunachal Pradesh,2024-11-11,438,4275,27963,22,565659,429448,0,2024,11,4,46,False,False,1,1,224
Arunachal Pradesh,2024-11-18,154,9867,25815,59,473420,176112,2,2024,11,4,47,False,False,1,1,251
Arunachal Pradesh,2024-11-25,447,3648,13498,61,309930,37530,6,2024,11,4,48,True,False,1,1,278
Arunachal Pradesh,2024-12-02,131,2485,22533,64,271167,210473,2,2024,12,4,49,False,False,1,1,274
Arunachal Pradesh,2024-12-09,171,1662,2853,27,424943,435664,7,2024,12,4,50,False,False,1,1,288
Arunachal Pradesh,2024-12-16,398,2382,17620,33,473336,307616,2,2024,12,4,51,False,False,1,1,254
Arunachal Pradesh,2024-12-23,511,1764,3324,54,190585,293798,3,2024,12,4,52,False,False,1,1,268
Arunachal Pradesh,2024-12-30,168,5949,22277,64,29197,407329,6,2024,12,4,1,True,True,1,1,341
Arunachal Pradesh,2025-01-06,240,4494,29068,23,69133,56084,4,2025,1,1,2,False,False,1,1,290
Arunachal Pradesh,2025-01-13,584,5231,21079,60,231693,256661,0,2025,1,1,3,False,False,1,1,239
Arunachal Pradesh,2025-01-20,619,8405,25518,53,434024,157951,1,2025,1,1,4,False,False,1,1,245
Arunachal Pradesh,2025-01-27,394,6014,8562,23,289180,310838,1,2025,1,1,5,True,False,1,1,272
Arunachal Pradesh,2025-02-03,320,1974,29829,46,396027,386674,6,2025,2,1,6,False,False,0,0,264
Arunachal Pradesh,2025-02-10,265,4079,17421,48,306879,53191,0,2025,2,1,7,False,False,0,0,253
Arunachal Pradesh,2025-02-17,412,3469,20884,35,175995,88019,1,2025,2,1,8,False,False,0,0,239
Arunachal Pradesh,2025-02-24,400,8354,23577,99,474239,430421,6,2025,2,1,9,True,False,0,0,262
Arunachal Pradesh,2025-03-03,237,3416,19908,27,459070,231543,5,2025,3,1,10,False,False,0,0,240
Arunachal Pradesh,2025-03-10,87,1816,10879,80,602684,155539,7,2025,3,1,11,False,False,0,0,262
Arunachal Pradesh,2025-03-17,158,7492,19120,90,520411,85463,2,2025,3,1,12,False,False,0,0,251
Arunachal Pradesh,2025-03-24,602,4569,20311,104,252998,172345,5,2025,3,1,13,False,False,0,0,307
Arunachal Pradesh,2025-03-31,305,1410,26005,77,447846,22149,1,2025,3,1,14,True,True,0,0,358
Arunachal Pradesh,2025-04-07,340,7052,15481,77,235359,115822,4,2025,4,2,15,False,False,0,0,298
Arunachal Pradesh,2025-04-14,332,2499,16050,100,548699,98693,1,2025,4,2,16,False,False,0,0,240
Arunachal Pradesh,2025-04-21,505,8748,16088,109,391309,56408,7,2025,4,2,17,False,False,0,0,225
Arunachal Pradesh,2025-04-28,110,8408,5203,42,525780,436681,3,2025,4,2,18,True,False,0,0,285
Arunachal Pradesh,2025-05-05,120,4011,4521,103,193752,359720,2,2025,5,2,19,False,False,0,0,265
Arunachal Pradesh,2025-05-12,226,5778,2572,68,33952,424363,7,2025,5,2,20,False,False,0,0,274
Arunachal Pradesh,2025-05-19,342,5893,20654,30,109810,123410,0,2025,5,2,21,False,False,0,0,207
Arunachal Pradesh,2025-05-26,444,6707,13728,84,343819,144022,6,2025,5,2,22,True,False,0,0,274
Arunachal Pradesh,2025-06-02,345,1156,26239,122,601924,141555,4,2025,6,2,23,False,False,0,0,273
Arunachal Pradesh,2025-06-09,317,3586,21662,34,401225,260159,5,2025,6,2,24,False,False,0,0,235
Arunachal Pradesh,2025-06-16,591,2118,5960,21,510718,98172,2,2025,6,2,25,False,False,0,0,231
Arunachal Pradesh,2025-06-23,163,7126,4802,116,306548,121257,6,2025,6,2,26,False,False,0,0,255
Arunachal Pradesh,2025-06-30,389,1156,12251,82,600099,439200,3,2025,6,2,27,True,True,0,0,307
Arunachal Pradesh,2025-07-07,373,5411,27786,43,589574,171434,3,2025,7,3,28,False,False,0,0,262
Arunachal Pradesh,2025-07-14,335,7415,3362,103,155699,355845,3,2025,7,3,29,False,False,0,0,250
Arunachal Pradesh,2025-07-21,519,9509,7247,61,542301,118451,2,2025,7,3,30,False,False,0,0,239
Arunachal Pradesh,2025-07-28,221,3236,2829,54,35685,419857,2,2025,7,3,31,True,False,0,0,257
Arunachal Pradesh,2025-08-04,599,575,13582,50,380556,318347,1,2025,8,3,32,False,False,1,1,279
Arunachal Pradesh,2025-08-11,257,7375,29710,82,287357,390541,4,2025,8,3,33,False,False,1,1,195
Arunachal Pradesh,2025-08-18,374,514,21144,34,205789,242037,3,2025,8,3,34,False,False,1,1,224
Arunachal Pradesh,2025-08-25,361,1130,15817,58,585165,409707,3,2025,8,3,35,True,False,1,1,256
Arunachal Pradesh,2025-09-01,542,9909,6043,52,422393,175940,7,2025,9,3,36,False,False,0,0,266
Arunachal Pradesh,2025-09-08,316,8694,11954,26,107995,225984,1,2025,9,3,37,False,False,0,0,242
Arunachal Pradesh,2025-09-15,231,7221,16687,100,108556,46479,7,2025,9,3,38,False,False,0,0,210
Arunachal Pradesh,2025-09-22,86,8437,9696,20,95311,93332,6,2025,9,3,39,False,False,0,0,251
Arunachal Pradesh,2025-09-29,275,1215,21741,121,207421,351615,0,2025,9,3,40,True,True,0,0,336
Arunachal Pradesh,2025-10-06,529,1344,29440,29,66371,160558,5,2025,10,4,41,False,False,1,1,244
Arunachal Pradesh,2025-10-13,80,3357,7766,57,183516,63862,2,2025,10,4,42,False,False,1,1,266
Arunachal Pradesh,2025-10-20,568,725,9063,30,484010,145754,0,2025,10,4,43,False,False,1,1,232
Arunachal Pradesh,2025-10-27,373,8939,5534,58,549212,171704,6,2025,10,4,44,True,False,1,1,257
Arunachal Pradesh,2025-11-03,152,1034,22320,84,496556,328367,1,2025,11,4,45,False,False,1,1,220
Arunachal Pradesh,2025-11-10,241,5668,14928,29,322632,58916,2,2025,11,4,46,False,False,1,1,225
Arunachal Pradesh,2025-11-17,379,8609,9945,75,442225,31039,1,2025,11,4,47,False,False,1,1,263
Arunachal Pradesh,2025-11-24,248,7482,8137,101,591358,331369,1,2025,11,4,48,True,False,1,1,269
Arunachal Pradesh,2025-12-01,134,2729,3973,67,56975,81078,0,2025,12,4,49,False,False,1,1,303
Arunachal Pradesh,2025-12-08,441,4968,15332,31,567739,200451,6,2025,12,4,50,False,False,1,1,328
Arunachal Pradesh,2025-12-15,444,5708,21131,92,458973,313640,0,2025,12,4,51,False,False,1,1,304
Arunachal Pradesh,2025-12-22,140,7795,8580,39,256837,241087,6,2025,12,4,52,False,False,1,1,343
Arunachal Pradesh,2025-12-29,229,4549,2045,21,294177,73080,1,2025,12,4,1,True,True,1,1,378
Assam,2023-01-02,627,9623,45759,197,864378,991614,21,2023,1,1,1,False,False,1,1,452
Assam,2023-01-09,1313,24172,62763,145,359209,122296,19,2023,1,1,2,False,False,1,1,586
Assam,2023-01-16,1430,26765,34980,68,489574,359694,15,2023,1,1,3,False,False,1,1,640
Assam,2023-01-23,1425,15433,27031,305,606226,200887,19,2023,1,1,4,False,False,1,1,643
Assam,2023-01-30,1774,2298,18960,249,85465,721251,7,2023,1,1,5,True,False,1,1,711
Assam,2023-02-06,1493,15768,68673,347,977064,950970,18,2023,2,1,6,False,False,0,0,655
Assam,2023-02-13,753,26844,78372,211,932757,898375,6,2023,2,1,7,False,False,0,0,676
Assam,2023-02-20,402,29689,70659,198,668372,239729,14,2023,2,1,8,False,False,0,0,664
Assam,2023-02-27,1239,12929,49527,325,392571,502935,21,2023,2,1,9,True,False,0,0,733
Assam,2023-03-06,1737,5778,66825,85,1820549,248732,16,2023,3,1,10,False,False,0,0,712
Assam,2023-03-13,1834,17806,39341,174,1296301,502079,6,2023,3,1,11,False,False,0,0,722
Assam,2023-03-20,604,25175,8056,312,929535,357087,17,2023,3,1,12,False,False,0,0,706
Assam,2023-03-27,615,28433,36876,152,1375806,1015109,20,2023,3,1,13,True,True,0,0,787
Assam,2023-04-03,286,2974,65114,339,744870,1028675,20,2023,4,2,14,False,False,0,0,713
Assam,2023-04-10,457,9780,60376,149,462951,1115724,17,2023,4,2,15,False,False,0,0,657
Assam,2023-04-17,1140,15113,89172,190,1286697,318455,17,2023,4,2,16,False,False,0,0,654
Assam,2023-04-24,1127,4299,89790,342,1462106,77409,18,2023,4,2,17,True,False,0,0,737
Assam,2023-05-01,837,26760,26380,136,1245981,105633,17,2023,5,2,18,False,False,0,0,711
Assam,2023-05-08,736,4696,6803,365,1094515,1148094,3,2023,5,2,19,False,False,0,0,656
Assam,2023-05-15,1594,20458,29035,73,79390,1228563,18,2023,5,2,20,False,False,0,0,639
Assam,2023-05-22,984,27681,79596,143,1223151,333177,5,2023,5,2,21,False,False,0,0,650
Assam,2023-05-29,1558,21028,74336,246,1188252,1190451,13,2023,5,2,22,True,False,0,0,661
Assam,2023-06-05,1815,23251,14295,247,817408,743370,8,2023,6,2,23,False,False,0,0,642
Assam,2023-06-12,748,9004,19473,347,513783,298416,6,2023,6,2,24,False,False,0,0,657
Assam,2023-06-19,559,25083,53336,363,1837396,463683,7,2023,6,2,25,False,False,0,0,683
Assam,2023-06-26,1797,13429,61489,273,750420,402291,3,2023,6,2,26,True,True,0,0,809
Assam,2023-07-03,1272,3247,88516,267,564660,1045071,10,2023,7,3,27,False,False,0,0,653
Assam,2023-07-10,705,11947,69422,159,1346428,303239,10,2023,7,3,28,False,False,0,0,665
Assam,2023-07-17,1251,11470,23796,314,942540,296157,9,2023,7,3,29,False,False,0,0,663
Assam,2023-07-24,1074,16361,9121,262,1078295,988200,3,2023,7,3,30,False,False,0,0,662
Assam,2023-07-31,1719,9047,59223,67,1241952,449841,14,2023,7,3,31,True,False,0,0,736
Assam,2023-08-07,647,14673,52515,322,738579,382511,4,2023,8,3,32,False,False,1,1,629
Assam,2023-08-14,1861,13697,83427,173,349143,1102064,19,2023,8,3,33,False,False,1,1,640
Assam,2023-08-21,1770,10816,54373,210,376338,1261570,1,2023,8,3,34,False,False,1,1,659
Assam,2023-08-28,522,21342,48104,213,1766367,776424,2,2023,8,3,35,True,False,1,1,637
Assam,2023-09-04,496,10206,31488,318,984867,1127657,7,2023,9,3,36,False,False,0,0,682
Assam,2023-09-11,1104,23325,13246,144,825609,1145239,9,2023,9,3,37,False,False,0,0,674
Assam,2023-09-18,298,8649,79613,183,649858,819037,22,2023,9,3,38,False,False,0,0,694
Assam,2023-09-25,717,26149,75389,72,1373946,1130310,12,2023,9,3,39,True,True,0,0,802
Assam,2023-10-02,942,11904,19671,169,1718270,71529,9,2023,10,4,40,False,False,1,1,731
Assam,2023-10-09,1824,2659,65127,87,1459107,105557,19,2023,10,4,41,False,False,1,1,718
Assam,2023-10-16,1863,5772,36592,243,1036824,1199934,6,2023,10,4,42,False,False,1,1,685
Assam,2023-10-23,474,24478,42711,342,930821,241157,21,2023,10,4,43,False,False,1,1,683
Assam,2023-10-30,1696,26355,77288,206,1633735,998812,9,2023,10,4,44,True,False,1,1,710
Assam,2023-11-06,375,7541,76730,347,1616386,601962,8,2023,11,4,45,False,False,1,1,655
Assam,2023-11-13,1460,18660,22014,368,777325,1076400,7,2023,11,4,46,False,False,1,1,651
Assam,2023-11-20,1620,17868,31839,76,1810715,918122,1,2023,11,4,47,False,False,1,1,637
Assam,2023-11-27,1695,5313,74995,222,1564387,152654,15,2023,11,4,48,True,False,1,1,696
Assam,2023-12-04,593,14382,83028,226,1598212,494513,13,2023,12,4,49,False,False,1,1,769
Assam,2023-12-11,1699,21275,12641,181,176766,974043,15,2023,12,4,50,False,False,1,1,747
Assam,2023-12-18,416,29063,76022,321,309021,1248802,15,2023,12,4,51,False,False,1,1,763
Assam,2023-12-25,1081,25659,47095,184,611613,1097920,1,2023,12,4,52,True,True,1,1,950
Assam,2024-01-01,999,4287,55586,77,1445286,1210503,20,2024,1,1,1,False,False,1,1,749
Assam,2024-01-08,746,8269,12327,232,215716,1294059,12,2024,1,1,2,False,False,1,1,674
Assam,2024-01-15,261,13946,63150,123,224172,1213543,16,2024,1,1,3,False,False,1,1,676
Assam,2024-01-22,1499,5791,62943,171,131970,808806,2,2024,1,1,4,False,False,1,1,679
Assam,2024-01-29,778,17764,61667,218,420464,493625,18,2024,1,1,5,True,False,1,1,706
Assam,2024-02-05,1317,1745,72411,288,1728952,715374,15,2024,2,1,6,False,False,0,0,715
Assam,2024-02-12,901,4734,85469,147,1373175,1086442,9,2024,2,1,7,False,False,0,0,702
Assam,2024-02-19,841,2846,77388,180,1365363,608761,21,2024,2,1,8,False,False,0,0,704
Assam,2024-02-26,1687,9921,68562,81,601560,1131767,15,2024,2,1,9,True,False,0,0,730
Assam,2024-03-04,380,23224,88426,180,1200198,964661,21,2024,3,1,10,False,False,0,0,752
Assam,2024-03-11,1440,6552,62661,243,1477170,330018,18,2024,3,1,11,False,False,0,0,696
Assam,2024-03-18,1457,29635,62449,254,1033487,1247859,5,2024,3,1,12,False,False,0,0,621
Assam,2024-03-25,852,9181,51532,152,1616045,1151676,22,2024,3,1,13,True,True,0,0,831
Assam,2024-04-01,657,2778,70601,78,1100197,833684,17,2024,4,2,14,False,False,0,0,716
Assam,2024-04-08,233,11061,11995,242,659253,310398,5,2024,4,2,15,False,False,0,0,680
Assam,2024-04-15,1770,22820,48483,266,1224642,353196,18,2024,4,2,16,False,False,0,0,706
Assam,2024-04-22,1788,4539,41727,86,1772646,1142882,10,2024,4,2,17,False,False,0,0,638
Assam,2024-04-29,622,3547,82670,219,1562844,82670,20,2024,4,2,18,True,False,0,0,662
Assam,2024-05-06,277,25706,12094,90,972237,683859,5,2024,5,2,19,False,False,0,0,618
Assam,2024-05-13,427,18375,60075,202,1149399,858656,6,2024,5,2,20,False,False,0,0,620
Assam,2024-05-20,336,11282,21483,261,1831734,359926,9,2024,5,2,21,False,False,0,0,654
Assam,2024-05-27,1596,23048,80218,286,1422445,1175331,11,2024,5,2,22,True,False,0,0,704
Assam,2024-06-03,1697,25563,77556,285,979508,733787,15,2024,6,2,23,False,False,0,0,687
Assam,2024-06-10,477,11737,25777,299,580760,145107,6,2024,6,2,24,False,False,0,0,632
Assam,2024-06-17,1457,17493,79223,135,1705574,473010,16,2024,6,2,25,False,False,0,0,597
Assam,2024-06-24,520,1811,47726,327,1833171,572866,1,2024,6,2,26,True,True,0,0,760
Assam,2024-07-01,831,10224,87567,170,202322,347421,8,2024,7,3,27,False,False,0,0,679
Assam,2024-07-08,1214,18462,67305,177,132414,1272660,15,2024,7,3,28,False,False,0,0,681
Assam,2024-07-15,1413,7117,8894,308,282176,525053,6,2024,7,3,29,False,False,0,0,682
Assam,2024-07-22,1668,29751,23028,162,770838,707163,10,2024,7,3,30,False,False,0,0,671
Assam,2024-07-29,298,29178,39902,83,362776,750486,14,2024,7,3,31,True,False,0,0,719
Assam,2024-08-05,549,8841,23752,285,1662689,344649,6,2024,8,3,32,False,False,1,1,683
Assam,2024-08-12,687,12796,17124,268,1720587,792608,21,2024,8,3,33,False,False,1,1,689
Assam,2024-08-19,737,6900,88155,243,399941,516216,19,2024,8,3,34,False,False,1,1,662
Assam,2024-08-26,1872,15862,79001,105,1567326,73313,22,2024,8,3,35,True,False,1,1,700
Assam,2024-09-02,1508,5031,42507,258,329408,586500,12,2024,9,3,36,False,False,0,0,685
Assam,2024-09-09,753,12642,24062,122,1492191,813157,8,2024,9,3,37,False,False,0,0,689
Assam,2024-09-16,1828,17325,21272,234,732775,211303,22,2024,9,3,38,False,False,0,0,669
Assam,2024-09-23,1048,18937,82925,219,147519,1065405,17,2024,9,3,39,False,False,0,0,684
Assam,2024-09-30,1051,18498,33843,303,845750,912422,18,2024,9,3,40,True,True,0,0,811
Assam,2024-10-07,940,7810,7057,368,1555970,459858,5,2024,10,4,41,False,False,1,1,709
Assam,2024-10-14,462,24080,39379,120,1755109,823892,20,2024,10,4,42,False,False,1,1,705
Assam,2024-10-21,1767,21215,44164,96,293022,451717,12,2024,10,4,43,False,False,1,1,630
Assam,2024-10-28,247,22962,58339,234,1580015,895562,18,2024,10,4,44,True,False,1,1,657
Assam,2024-11-04,512,14833,34449,360,602845,258588,18,2024,11,4,45,False,False,1,1,630
Assam,2024-11-11,603,26937,83533,109,910361,847921,3,2024,11,4,46,False,False,1,1,587
Assam,2024-11-18,685,12610,60057,213,270814,131076,3,2024,11,4,47,False,False,1,1,606
Assam,2024-11-25,442,24465,88874,188,1826355,81506,2,2024,11,4,48,True,False,1,1,674
Assam,2024-12-02,254,7300,36829,159,1497453,388060,15,2024,12,4,49,False,False,1,1,726
Assam,2024-12-09,1343,8547,60742,269,1231101,285057,21,2024,12,4,50,False,False,1,1,766
Assam,2024-12-16,1824,16512,36688,153,1383694,693027,1,2024,12,4,51,False,False,1,1,787
Assam,2024-12-23,426,17342,64794,215,1647585,273588,4,2024,12,4,52,False,False,1,1,796
Assam,2024-12-30,714,22767,68637,326,333165,375349,12,2024,12,4,1,True,True,1,1,938
Assam,2025-01-06,1060,9975,33033,179,517902,186357,9,2025,1,1,2,False,False,1,1,790
Assam,2025-01-13,1755,26370,84765,66,142212,1204115,3,2025,1,1,3,False,False,1,1,698
Assam,2025-01-20,1371,10899,78001,339,955135,1008764,14,2025,1,1,4,False,False,1,1,654
Assam,2025-01-27,1489,16724,81138,146,964443,340780,21,2025,1,1,5,True,False,1,1,685
Assam,2025-02-03,1184,28060,24294,303,128490,214977,6,2025,2,1,6,False,False,0,0,631
Assam,2025-02-10,912,16872,66300,300,1265803,1156823,1,2025,2,1,7,False,False,0,0,614
Assam,2025-02-17,554,20934,14935,225,90984,921970,6,2025,2,1,8,False,False,0,0,627
Assam,2025-02-24,1651,27396,14862,87,1502153,1202745,5,2025,2,1,9,True,False,0,0,691
Assam,2025-03-03,1551,29276,87753,359,1344816,290123,11,2025,3,1,10,False,False,0,0,713
Assam,2025-03-10,266,15732,18843,274,1542227,522819,3,2025,3,1,11,False,False,0,0,635
Assam,2025-03-17,1405,13382,78588,193,287928,212619,9,2025,3,1,12,False,False,0,0,658
Assam,2025-03-24,363,7112,42187,329,1641675,606122,3,2025,3,1,13,False,False,0,0,623
Assam,2025-03-31,1444,16817,31506,308,1061055,269663,15,2025,3,1,14,True,True,0,0,796
Assam,2025-04-07,1587,27672,12173,300,1629008,65358,11,2025,4,2,15,False,False,0,0,707
Assam,2025-04-14,441,15382,62714,112,1327813,715840,3,2025,4,2,16,False,False,0,0,623
Assam,2025-04-21,940,11431,66591,259,1256507,1322985,2,2025,4,2,17,False,False,0,0,655
Assam,2025-04-28,429,4557,45229,150,133022,892672,12,2025,4,2,18,True,False,0,0,675
Assam,2025-05-05,1161,12607,74035,84,1320576,1036435,14,2025,5,2,19,False,False,0,0,655
Assam,2025-05-12,1755,8245,33142,166,882734,1107383,5,2025,5,2,20,False,False,0,0,627
Assam,2025-05-19,357,29337,52341,92,1603623,1314165,8,2025,5,2,21,False,False,0,0,628
Assam,2025-05-26,881,16537,30088,93,1306473,225845,14,2025,5,2,22,True,False,0,0,694
Assam,2025-06-02,1830,5403,54906,289,208838,383472,11,2025,6,2,23,False,False,0,0,669
Assam,2025-06-09,721,3420,17426,218,1676516,854880,3,2025,6,2,24,False,False,0,0,663
Assam,2025-06-16,443,25746,45998,185,188228,1119152,9,2025,6,2,25,False,False,0,0,667
Assam,2025-06-23,1031,28047,52143,120,613614,1058253,5,2025,6,2,26,False,False,0,0,688
Assam,2025-06-30,1063,23245,52749,303,465261,998649,21,2025,6,2,27,True,True,0,0,809
Assam,2025-07-07,1318,5029,43514,259,1828590,463002,18,2025,7,3,28,False,False,0,0,683
Assam,2025-07-14,742,4300,60060,244,350752,530640,8,2025,7,3,29,False,False,0,0,696
Assam,2025-07-21,1802,7142,49023,120,1595175,162832,6,2025,7,3,30,False,False,0,0,660
Assam,2025-07-28,1084,22907,29791,99,474901,464932,3,2025,7,3,31,True,False,0,0,709
Assam,2025-08-04,697,23311,24090,98,1246143,261170,17,2025,8,3,32,False,False,1,1,690
Assam,2025-08-11,1809,25379,60408,67,237620,1270216,21,2025,8,3,33,False,False,1,1,676
Assam,2025-08-18,1751,4262,84843,365,780465,178110,6,2025,8,3,34,False,False,1,1,674
Assam,2025-08-25,1048,5866,69268,175,1196586,528798,15,2025,8,3,35,True,False,1,1,751
Assam,2025-09-01,265,27158,59641,267,1354998,1204503,6,2025,9,3,36,False,False,0,0,741
Assam,2025-09-08,1209,27969,83409,369,1645493,1293041,21,2025,9,3,37,False,False,0,0,698
Assam,2025-09-15,1140,22182,81567,355,1544148,545945,7,2025,9,3,38,False,False,0,0,678
Assam,2025-09-22,469,4521,48543,160,1008580,660390,3,2025,9,3,39,False,False,0,0,684
Assam,2025-09-29,1271,3455,15178,214,620940,735120,20,2025,9,3,40,True,True,0,0,794
Assam,2025-10-06,1612,3084,59280,205,545247,1120657,21,2025,10,4,41,False,False,1,1,725
Assam,2025-10-13,399,21217,58319,70,1862094,1051608,9,2025,10,4,42,False,False,1,1,685
Assam,2025-10-20,1419,25610,29298,302,1169951,736104,21,2025,10,4,43,False,False,1,1,685
Assam,2025-10-27,456,19501,77355,240,1710515,539232,6,2025,10,4,44,True,False,1,1,681
Assam,2025-11-03,1461,8970,79076,177,855746,540369,6,2025,11,4,45,False,False,1,1,623
Assam,2025-11-10,916,23085,33797,236,948902,897342,12,2025,11,4,46,False,False,1,1,596
Assam,2025-11-17,235,3185,46056,291,1561363,1137499,14,2025,11,4,47,False,False,1,1,614
Assam,2025-11-24,1819,25104,22392,64,1376094,158916,9,2025,11,4,48,True,False,1,1,665
Assam,2025-12-01,498,26919,20981,263,436401,1051805,18,2025,12,4,49,False,False,1,1,728
Assam,2025-12-08,1208,21973,28261,331,1018215,680368,18,2025,12,4,50,False,False,1,1,809
Assam,2025-12-15,524,26559,36726,288,459207,247310,3,2025,12,4,51,False,False,1,1,807
Assam,2025-12-22,1764,18206,28926,255,1444675,184509,22,2025,12,4,52,False,False,1,1,768
Assam,2025-12-29,1443,14848,18737,88,128882,494785,4,2025,12,4,1,True,True,1,1,932
Bihar,2023-01-02,2691,18528,75511,510,2710185,659162,22,2023,1,1,1,False,False,1,1,699
Bihar,2023-01-09,1626,48132,101190,514,3028649,336794,18,2023,1,1,2,False,False,1,1,949
Bihar,2023-01-16,1726,37046,57860,373,202454,759909,19,2023,1,1,3,False,False,1,1,1050
Bihar,2023-01-23,2204,12009,88085,422,2096815,1968184,6,2023,1,1,4,False,False,1,1,1087
Bihar,2023-01-30,2635,49874,49896,442,376890,1708517,14,2023,1,1,5,True,False,1,1,1135
Bihar,2023-02-06,2813,5523,112882,169,1253743,571407,2,2023,2,1,6,False,False,0,0,1119
Bihar,2023-02-13,440,31623,104824,244,1179778,1611296,39,2023,2,1,7,False,False,0,0,1083
Bihar,2023-02-20,2288,12012,150185,536,1751464,1113999,7,2023,2,1,8,False,False,0,0,1088
Bihar,2023-02-27,702,35418,18120,635,2992954,1774471,20,2023,2,1,9,True,False,0,0,1214
Bihar,2023-03-06,1212,22985,134617,250,1570179,656939,10,2023,3,1,10,False,False,0,0,1139
Bihar,2023-03-13,2762,24194,59957,322,1372612,242083,9,2023,3,1,11,False,False,0,0,1139
Bihar,2023-03-20,1106,35774,20016,604,419469,803514,16,2023,3,1,12,False,False,0,0,1111
Bihar,2023-03-27,2668,39952,110827,192,2899039,2326392,39,2023,3,1,13,True,True,0,0,1356
Bihar,2023-04-03,1714,21373,35401,245,1111865,1346855,19,2023,4,2,14,False,False,0,0,1190
Bihar,2023-04-10,1055,51885,36003,133,1572793,225682,37,2023,4,2,15,False,False,0,0,1134
Bihar,2023-04-17,1345,27224,153038,231,417981,2284985,32,2023,4,2,16,False,False,0,0,1099
Bihar,2023-04-24,1908,10522,42567,451,1031221,1950373,18,2023,4,2,17,True,False,0,0,1167
